ds,symbol,close,volume
2014-09-17,ELDN,3849.12,66780.0
2014-09-18,ELDN,3202.74,26687.0
2014-09-19,ELDN,2979.18,7469.0
2014-09-22,ELDN,2940.3,2549.0
2014-09-23,ELDN,2758.86,1024.0
2014-09-24,ELDN,2554.74,3160.0
2014-09-25,ELDN,2582.28,2329.0
2014-09-26,ELDN,2557.98,1696.0
2014-09-29,ELDN,2545.02,2448.0
2014-09-30,ELDN,2452.68,1907.0
2014-10-01,ELDN,2430.0,3549.0
2014-10-02,ELDN,2494.8,1024.0
2014-10-03,ELDN,2428.38,877.0
2014-10-06,ELDN,2402.46,1198.0
2014-10-07,ELDN,2323.08,548.0
2014-10-08,ELDN,2059.02,1691.0
2014-10-09,ELDN,1871.1,845.0
2014-10-10,ELDN,1914.84,1404.0
2014-10-13,ELDN,2339.28,3014.0
2014-10-14,ELDN,2274.48,994.0
2014-10-15,ELDN,2146.5,570.0
2014-10-16,ELDN,2028.24,978.0
2014-10-17,ELDN,2036.34,516.0
2014-10-20,ELDN,2109.24,802.0
2014-10-21,ELDN,2078.46,838.0
2014-10-22,ELDN,2138.4,916.0
2014-10-23,ELDN,2319.84,1309.0
2014-10-24,ELDN,2318.22,1556.0
2014-10-27,ELDN,2447.82,397.0
2014-10-28,ELDN,2592.0,1192.0
2014-10-29,ELDN,2506.14,1243.0
2014-10-30,ELDN,2525.58,853.0
2014-10-31,ELDN,2498.04,908.0
2014-11-03,ELDN,2494.8,892.0
2014-11-04,ELDN,2664.9,1352.0
2014-11-05,ELDN,2817.18,1292.0
2014-11-06,ELDN,2752.38,681.0
2014-11-07,ELDN,2621.16,1022.0
2014-11-10,ELDN,2666.52,901.0
2014-11-11,ELDN,2640.6,1008.0
2014-11-12,ELDN,2606.58,371.0
2014-11-13,ELDN,2590.38,928.0
2014-11-14,ELDN,2488.32,830.0
2014-11-17,ELDN,2600.1,1410.0
2014-11-18,ELDN,2635.74,1212.0
2014-11-19,ELDN,2491.56,1617.0
2014-11-20,ELDN,2400.84,772.0
2014-11-21,ELDN,2397.6,718.0
2014-11-24,ELDN,2426.76,1143.0
2014-11-25,ELDN,2357.1,498.0
2014-11-26,ELDN,2374.92,476.0
2014-11-28,ELDN,2376.54,182.0
2014-12-01,ELDN,2227.5,748.0
2014-12-02,ELDN,2246.94,383.0
2014-12-03,ELDN,2349.0,253.0
2014-12-04,ELDN,2379.78,188.0
2014-12-05,ELDN,2391.12,478.0
2014-12-08,ELDN,2324.7,677.0
2014-12-09,ELDN,2352.24,412.0
2014-12-10,ELDN,2287.44,624.0
2014-12-11,ELDN,2289.06,814.0
2014-12-12,ELDN,2308.5,535.0
2014-12-15,ELDN,2269.62,461.0
2014-12-16,ELDN,2224.26,470.0
2014-12-17,ELDN,2324.7,884.0
2014-12-18,ELDN,2430.0,750.0
2014-12-19,ELDN,2408.94,6550.0
2014-12-22,ELDN,2430.0,870.0
2014-12-23,ELDN,2306.88,929.0
2014-12-24,ELDN,2363.58,298.0
2014-12-26,ELDN,2340.9,379.0
2014-12-29,ELDN,2316.6,360.0
2014-12-30,ELDN,2295.54,497.0
2014-12-31,ELDN,2387.88,537.0
2015-01-02,ELDN,2395.98,389
2015-01-05,ELDN,2423.52,502
2015-01-06,ELDN,2430.0,949
2015-01-07,ELDN,2402.46,507
2015-01-08,ELDN,2347.38,639
2015-01-09,ELDN,2308.5,472
2015-01-12,ELDN,2361.96,639
2015-01-13,ELDN,2293.92,531
2015-01-14,ELDN,2199.96,328
2015-01-15,ELDN,2054.16,634
2015-01-16,ELDN,2170.8,545
2015-01-20,ELDN,2067.12,363
2015-01-21,ELDN,1960.2,927
2015-01-22,ELDN,1968.3,667
2015-01-23,ELDN,1926.18,340
2015-01-26,ELDN,2005.56,313
2015-01-27,ELDN,1984.5,310
2015-01-28,ELDN,1950.48,338
2015-01-29,ELDN,2042.82,425
2015-01-30,ELDN,1986.12,383
2015-02-02,ELDN,1989.36,330
2015-02-03,ELDN,2057.4,271
2015-02-04,ELDN,1995.84,450
2015-02-05,ELDN,2123.82,347
2015-02-06,ELDN,2133.54,485
2015-02-09,ELDN,2102.76,288
2015-02-10,ELDN,2106.0,113
2015-02-11,ELDN,2238.84,247
2015-02-12,ELDN,2188.62,82
2015-02-13,ELDN,2206.44,79
2015-02-17,ELDN,2269.62,85
2015-02-18,ELDN,2271.24,235
2015-02-19,ELDN,2355.48,130
2015-02-20,ELDN,2347.38,52
2015-02-23,ELDN,2355.48,118
2015-02-24,ELDN,2256.66,84
2015-02-25,ELDN,2245.32,478
2015-02-26,ELDN,2430.0,270
2015-02-27,ELDN,2451.06,242
2015-03-02,ELDN,2551.5,1005
2015-03-03,ELDN,2423.52,747
2015-03-04,ELDN,2439.72,722
2015-03-05,ELDN,2423.52,214
2015-03-06,ELDN,2324.7,235
2015-03-09,ELDN,2269.62,144
